SortCode,Category,Country,CountryCode,Year,Value
48,Waste,Czech Republic,CZE,2006,382
48,Waste,Czech Republic,CZE,2007,366
48,Waste,Czech Republic,CZE,2008,416
48,Waste,Czech Republic,CZE,2009,386
48,Waste,Czech Republic,CZE,2010,362
48,Waste,Czech Republic,CZE,2011,552
34,Expense,Denmark,DNK,2000,-1
34,Expense,Denmark,DNK,2001,-1
34,Expense,Denmark,DNK,2002,-1
34,Expense,Denmark,DNK,2003,-1
34,Expense,Denmark,DNK,2004,-1
34,Expense,Denmark,DNK,2005,-1
34,Expense,Denmark,DNK,2006,-1
34,Expense,Denmark,DNK,2007,-1
34,Expense,Denmark,DNK,2008,-1
34,Expense,Denmark,DNK,2009,3082
34,Expense,Denmark,DNK,2010,3013
34,Expense,Denmark,DNK,2011,3240.9
34,Income,Denmark,DNK,2000,30743.55917
34,Income,Denmark,DNK,2001,30751.64946
34,Income,Denmark,DNK,2002,33228.69291
34,Income,Denmark,DNK,2003,40458.77064
34,Income,Denmark,DNK,2004,46487.51491
34,Income,Denmark,DNK,2005,48816.83586
34,Income,Denmark,DNK,2006,52041.00297
34,Income,Denmark,DNK,2007,58501.13832
34,Income,Denmark,DNK,2008,64181.99467
34,Income,Denmark,DNK,2009,57895.50122
34,Income,Denmark,DNK,2010,57647.66876
34,Income,Denmark,DNK,2011,61304.0612
34,Waste,Denmark,DNK,2000,978
34,Waste,Denmark,DNK,2001,1132
34,Waste,Denmark,DNK,2002,1072
34,Waste,Denmark,DNK,2003,1072
34,Waste,Denmark,DNK,2004,1128
34,Waste,Denmark,DNK,2005,1126
34,Waste,Denmark,DNK,2006,1026
34,Waste,Denmark,DNK,2007,1076
34,Waste,Denmark,DNK,2008,1174
34,Waste,Denmark,DNK,2009,1188
34,Waste,Denmark,DNK,2010,1058
34,Waste,Denmark,DNK,2011,1172
180,Expense,Djibouti,DJI,2000,-1
180,Expense,Djibouti,DJI,2001,-1
180,Expense,Djibouti,DJI,2002,-1
180,Expense,Djibouti,DJI,2003,-1
180,Expense,Djibouti,DJI,2004,-1
180,Expense,Djibouti,DJI,2005,-1
180,Expense,Djibouti,DJI,2006,-1
180,Expense,Djibouti,DJI,2007,-1
180,Expense,Djibouti,DJI,2008,-1
180,Expense,Djibouti,DJI,2009,-1
180,Expense,Djibouti,DJI,2010,-1
180,Expense,Djibouti,DJI,2011,-1
180,Income,Djibouti,DJI,2000,762.8838243
180,Income,Djibouti,DJI,2001,779.7667866
180,Income,Djibouti,DJI,2002,792.9638513
180,Income,Djibouti,DJI,2003,822.0970501
180,Income,Djibouti,DJI,2004,867.68359
180,Income,Djibouti,DJI,2005,910.3645074
180,Income,Djibouti,DJI,2006,974.5642374
180,Income,Djibouti,DJI,2007,1060.81494
180,Income,Djibouti,DJI,2008,1234.013356
180,Income,Djibouti,DJI,2009,1279.251948
180,Income,Djibouti,DJI,2010,1358.4605
180,Income,Djibouti,DJI,2011,1472.014205
180,Waste,Djibouti,DJI,2000,10
180,Waste,Djibouti,DJI,2001,10
180,Waste,Djibouti,DJI,2002,24
180,Waste,Djibouti,DJI,2003,18
180,Waste,Djibouti,DJI,2004,12
180,Waste,Djibouti,DJI,2005,22
180,Waste,Djibouti,DJI,2006,20
180,Waste,Djibouti,DJI,2007,14
180,Waste,Djibouti,DJI,2008,36
180,Waste,Djibouti,DJI,2009,50
180,Waste,Djibouti,DJI,2010,18
180,Waste,Djibouti,DJI,2011,20
193,Expense,Dominica,DMA,2000,-1
193,Expense,Dominica,DMA,2001,-1
193,Expense,Dominica,DMA,2002,-1
193,Expense,Dominica,DMA,2003,-1
193,Expense,Dominica,DMA,2004,-1
193,Expense,Dominica,DMA,2005,-1
193,Expense,Dominica,DMA,2006,-1
193,Expense,Dominica,DMA,2007,-1
193,Expense,Dominica,DMA,2008,-1
193,Expense,Dominica,DMA,2009,-1
193,Expense,Dominica,DMA,2010,-1
193,Expense,Dominica,DMA,2011,-1
193,Income,Dominica,DMA,2000,4819.899954
193,Income,Dominica,DMA,2001,4925.629692
193,Income,Dominica,DMA,2002,4837.631934
193,Income,Dominica,DMA,2003,4997.16258
193,Income,Dominica,DMA,2004,5329.135796
193,Income,Dominica,DMA,2005,5250.352561
193,Income,Dominica,DMA,2006,5522.285618
193,Income,Dominica,DMA,2007,5953.548718
193,Income,Dominica,DMA,2008,6463.624217
193,Income,Dominica,DMA,2009,6891.460797
193,Income,Dominica,DMA,2010,6937.256084
193,Income,Dominica,DMA,2011,7023.353428
193,Waste,Dominica,DMA,2000,20
193,Waste,Dominica,DMA,2001,24
193,Waste,Dominica,DMA,2002,16
193,Waste,Dominica,DMA,2003,22
193,Waste,Dominica,DMA,2004,22
193,Waste,Dominica,DMA,2005,16
193,Waste,Dominica,DMA,2006,22
193,Waste,Dominica,DMA,2007,36
193,Waste,Dominica,DMA,2008,28
193,Waste,Dominica,DMA,2009,50
193,Waste,Dominica,DMA,2010,46
193,Waste,Dominica,DMA,2011,50
77,Expense,Dominican Republic,DOM,2000,-1
77,Expense,Dominican Republic,DOM,2001,-1
77,Expense,Dominican Republic,DOM,2002,-1
77,Expense,Dominican Republic,DOM,2003,-1
77,Expense,Dominican Republic,DOM,2004,-1
77,Expense,Dominican Republic,DOM,2005,-1
77,Expense,Dominican Republic,DOM,2006,-1
77,Expense,Dominican Republic,DOM,2007,-1
77,Expense,Dominican Republic,DOM,2008,-1
77,Expense,Dominican Republic,DOM,2009,1075
77,Expense,Dominican Republic,DOM,2010,1202
77,Expense,Dominican Republic,DOM,2011,1213.6
77,Income,Dominican Republic,DOM,2000,2802.424044
77,Income,Dominican Republic,DOM,2001,2862.16308
77,Income,Dominican Republic,DOM,2002,3008.469048
77,Income,Dominican Republic,DOM,2003,2372.629772
77,Income,Dominican Republic,DOM,2004,2421.093882
77,Income,Dominican Republic,DOM,2005,3681.065415
77,Income,Dominican Republic,DOM,2006,3836.475649
77,Income,Dominican Republic,DOM,2007,4637.239959
77,Income,Dominican Republic,DOM,2008,4996.942663
77,Income,Dominican Republic,DOM,2009,4933.94305
77,Income,Dominican Republic,DOM,2010,5441.965749
77,Income,Dominican Republic,DOM,2011,5820.3963
77,Waste,Dominican Republic,DOM,2000,602
77,Waste,Dominican Republic,DOM,2001,672
77,Waste,Dominican Republic,DOM,2002,694
77,Waste,Dominican Republic,DOM,2003,718
77,Waste,Dominican Republic,DOM,2004,647
77,Waste,Dominican Republic,DOM,2005,694
77,Waste,Dominican Republic,DOM,2006,735
77,Waste,Dominican Republic,DOM,2007,749
77,Waste,Dominican Republic,DOM,2008,675
77,Waste,Dominican Republic,DOM,2009,846
77,Waste,Dominican Republic,DOM,2010,969
77,Waste,Dominican Republic,DOM,2011,939
68,Expense,Ecuador,ECU,2000,-1
68,Expense,Ecuador,ECU,2001,-1
68,Expense,Ecuador,ECU,2002,-1
68,Expense,Ecuador,ECU,2003,-1
68,Expense,Ecuador,ECU,2004,-1
68,Expense,Ecuador,ECU,2005,-1
68,Expense,Ecuador,ECU,2006,-1
68,Expense,Ecuador,ECU,2007,-1
68,Expense,Ecuador,ECU,2008,-1
68,Expense,Ecuador,ECU,2009,591
68,Expense,Ecuador,ECU,2010,678
68,Expense,Ecuador,ECU,2011,783.3
68,Income,Ecuador,ECU,2000,1451.290776
68,Income,Ecuador,ECU,2001,1903.741868
68,Income,Ecuador,ECU,2002,2183.967465
68,Income,Ecuador,ECU,2003,2440.469164
68,Income,Ecuador,ECU,2004,2708.558293
68,Income,Ecuador,ECU,2005,3021.942767
68,Income,Ecuador,ECU,2006,3350.784142
68,Income,Ecuador,ECU,2007,3590.711513
68,Income,Ecuador,ECU,2008,4274.940821
68,Income,Ecuador,ECU,2009,4255.555563
68,Income,Ecuador,ECU,2010,4657.301737
68,Income,Ecuador,ECU,2011,5223.377575
68,Waste,Ecuador,ECU,2000,2442
68,Waste,Ecuador,ECU,2001,1494
68,Waste,Ecuador,ECU,2002,1356
68,Waste,Ecuador,ECU,2003,1304
68,Waste,Ecuador,ECU,2004,1522
68,Waste,Ecuador,ECU,2005,1406
68,Waste,Ecuador,ECU,2006,1474
68,Waste,Ecuador,ECU,2007,1608
68,Waste,Ecuador,ECU,2008,1682
68,Waste,Ecuador,ECU,2009,1648
68,Waste,Ecuador,ECU,2010,1716
68,Waste,Ecuador,ECU,2011,1690
47,Expense,"Egypt, Arab Rep.",EGY,2000,-1
47,Expense,"Egypt, Arab Rep.",EGY,2001,-1
47,Expense,"Egypt, Arab Rep.",EGY,2002,-1
47,Expense,"Egypt, Arab Rep.",EGY,2003,-1
47,Expense,"Egypt, Arab Rep.",EGY,2004,-1
47,Expense,"Egypt, Arab Rep.",EGY,2005,-1
47,Expense,"Egypt, Arab Rep.",EGY,2006,-1
47,Expense,"Egypt, Arab Rep.",EGY,2007,-1
47,Expense,"Egypt, Arab Rep.",EGY,2008,-1
47,Expense,"Egypt, Arab Rep.",EGY,2009,859
47,Expense,"Egypt, Arab Rep.",EGY,2010,926
47,Expense,"Egypt, Arab Rep.",EGY,2011,910.8
47,Income,"Egypt, Arab Rep.",EGY,2000,1461.018259
47,Income,"Egypt, Arab Rep.",EGY,2001,1402.759854
47,Income,"Egypt, Arab Rep.",EGY,2002,1238.926558
47,Income,"Egypt, Arab Rep.",EGY,2003,1147.781713
47,Income,"Egypt, Arab Rep.",EGY,2004,1071.323339
47,Income,"Egypt, Arab Rep.",EGY,2005,1196.733309
47,Income,"Egypt, Arab Rep.",EGY,2006,1409.177875
47,Income,"Egypt, Arab Rep.",EGY,2007,1681.314481
47,Income,"Egypt, Arab Rep.",EGY,2008,2061.612772
47,Income,"Egypt, Arab Rep.",EGY,2009,2349.286865
47,Income,"Egypt, Arab Rep.",EGY,2010,2668.035988
47,Income,"Egypt, Arab Rep.",EGY,2011,2816.666943
47,Waste,"Egypt, Arab Rep.",EGY,2000,9750
47,Waste,"Egypt, Arab Rep.",EGY,2001,9654
47,Waste,"Egypt, Arab Rep.",EGY,2002,10012
47,Waste,"Egypt, Arab Rep.",EGY,2003,10246
47,Waste,"Egypt, Arab Rep.",EGY,2004,10462
47,Waste,"Egypt, Arab Rep.",EGY,2005,11294
47,Waste,"Egypt, Arab Rep.",EGY,2006,13228
47,Waste,"Egypt, Arab Rep.",EGY,2007,13716
47,Waste,"Egypt, Arab Rep.",EGY,2008,14210
47,Waste,"Egypt, Arab Rep.",EGY,2009,14908
47,Waste,"Egypt, Arab Rep.",EGY,2010,14448
47,Waste,"Egypt, Arab Rep.",EGY,2011,14844
109,Expense,El Salvador,SLV,2000,-1
109,Expense,El Salvador,SLV,2001,-1
109,Expense,El Salvador,SLV,2002,-1
109,Expense,El Salvador,SLV,2003,-1
109,Expense,El Salvador,SLV,2004,-1
109,Expense,El Salvador,SLV,2005,-1
109,Expense,El Salvador,SLV,2006,-1
109,Expense,El Salvador,SLV,2007,-1
109,Expense,El Salvador,SLV,2008,-1
109,Expense,El Salvador,SLV,2009,-1
109,Expense,El Salvador,SLV,2010,-1
109,Expense,El Salvador,SLV,2011,-1
109,Income,El Salvador,SLV,2000,2259.888269
109,Income,El Salvador,SLV,2001,2363.271031
109,Income,El Salvador,SLV,2002,2435.472748
109,Income,El Salvador,SLV,2003,2549.886636
109,Income,El Salvador,SLV,2004,2666.339695
109,Income,El Salvador,SLV,2005,2874.257256
109,Income,El Salvador,SLV,2006,3108.592529
109,Income,El Salvador,SLV,2007,3358.421252
109,Income,El Salvador,SLV,2008,3569.335393
109,Income,El Salvador,SLV,2009,3431.280068
109,Income,El Salvador,SLV,2010,3547.070983
109,Income,El Salvador,SLV,2011,3821.33859
109,Waste,El Salvador,SLV,2000,436
109,Waste,El Salvador,SLV,2001,434
109,Waste,El Salvador,SLV,2002,440
109,Waste,El Salvador,SLV,2003,446
109,Waste,El Salvador,SLV,2004,476
109,Waste,El Salvador,SLV,2005,498
109,Waste,El Salvador,SLV,2006,532
109,Waste,El Salvador,SLV,2007,542
109,Waste,El Salvador,SLV,2008,558
109,Waste,El Salvador,SLV,2009,528
109,Waste,El Salvador,SLV,2010,472
109,Waste,El Salvador,SLV,2011,504
117,Expense,Equatorial Guinea,GNQ,2000,-1
117,Expense,Equatorial Guinea,GNQ,2001,-1
117,Expense,Equatorial Guinea,GNQ,2002,-1
117,Expense,Equatorial Guinea,GNQ,2003,-1
117,Expense,Equatorial Guinea,GNQ,2004,-1
117,Expense,Equatorial Guinea,GNQ,2005,-1
117,Expense,Equatorial Guinea,GNQ,2006,-1
117,Expense,Equatorial Guinea,GNQ,2007,-1
117,Expense,Equatorial Guinea,GNQ,2008,-1
117,Expense,Equatorial Guinea,GNQ,2009,-1
117,Expense,Equatorial Guinea,GNQ,2010,-1
117,Expense,Equatorial Guinea,GNQ,2011,-1
117,Income,Equatorial Guinea,GNQ,2000,1970.251229
117,Income,Equatorial Guinea,GNQ,2001,2661.421479
117,Income,Equatorial Guinea,GNQ,2002,3182.767874
117,Income,Equatorial Guinea,GNQ,2003,4234.602086
117,Income,Equatorial Guinea,GNQ,2004,7276.075656
117,Income,Equatorial Guinea,GNQ,2005,13129.59818
117,Income,Equatorial Guinea,GNQ,2006,14162.05489
117,Income,Equatorial Guinea,GNQ,2007,16186.17321
117,Income,Equatorial Guinea,GNQ,2008,23347.66085
117,Income,Equatorial Guinea,GNQ,2009,14451.52422
117,Income,Equatorial Guinea,GNQ,2010,17441.09255
117,Income,Equatorial Guinea,GNQ,2011,22944.92629
117,Waste,Equatorial Guinea,GNQ,2000,-1
117,Waste,Equatorial Guinea,GNQ,2001,-1
117,Waste,Equatorial Guinea,GNQ,2002,-1
117,Waste,Equatorial Guinea,GNQ,2003,-1
117,Waste,Equatorial Guinea,GNQ,2004,-1
117,Waste,Equatorial Guinea,GNQ,2005,-1
117,Waste,Equatorial Guinea,GNQ,2006,-1
117,Waste,Equatorial Guinea,GNQ,2007,-1
117,Waste,Equatorial Guinea,GNQ,2008,-1
117,Waste,Equatorial Guinea,GNQ,2009,-1
117,Waste,Equatorial Guinea,GNQ,2010,-1
117,Waste,Equatorial Guinea,GNQ,2011,-1
167,Expense,Eritrea,ERI,2000,-1
167,Expense,Eritrea,ERI,2001,-1
167,Expense,Eritrea,ERI,2002,-1
167,Expense,Eritrea,ERI,2003,-1
167,Expense,Eritrea,ERI,2004,-1
167,Expense,Eritrea,ERI,2005,-1
167,Expense,Eritrea,ERI,2006,-1
167,Expense,Eritrea,ERI,2007,-1
167,Expense,Eritrea,ERI,2008,-1
167,Expense,Eritrea,ERI,2009,-1
167,Expense,Eritrea,ERI,2010,-1
167,Expense,Eritrea,ERI,2011,-1
167,Income,Eritrea,ERI,2000,199.8131951
167,Income,Eritrea,ERI,2001,205.8460357
167,Income,Eritrea,ERI,2002,192.5076432
167,Income,Eritrea,ERI,2003,221.5268127
167,Income,Eritrea,ERI,2004,272.8328326
167,Income,Eritrea,ERI,2005,262.0745298
167,Income,Eritrea,ERI,2006,281.3750173
167,Income,Eritrea,ERI,2007,299.1114518
167,Income,Eritrea,ERI,2008,306.6651439
167,Income,Eritrea,ERI,2009,404.196309
167,Income,Eritrea,ERI,2010,451.4266933
167,Income,Eritrea,ERI,2011,544.4624311
167,Waste,Eritrea,ERI,2000,-1
167,Waste,Eritrea,ERI,2001,-1
167,Waste,Eritrea,ERI,2002,-1
167,Waste,Eritrea,ERI,2003,-1
167,Waste,Eritrea,ERI,2004,-1
167,Waste,Eritrea,ERI,2005,-1
167,Waste,Eritrea,ERI,2006,-1
167,Waste,Eritrea,ERI,2007,-1
167,Waste,Eritrea,ERI,2008,-1
167,Waste,Eritrea,ERI,2009,-1
167,Waste,Eritrea,ERI,2010,-1
167,Waste,Eritrea,ERI,2011,-1
108,Expense,Estonia,EST,2000,-1
108,Expense,Estonia,EST,2001,-1
108,Expense,Estonia,EST,2002,-1
108,Expense,Estonia,EST,2003,-1
108,Expense,Estonia,EST,2004,-1
108,Expense,Estonia,EST,2005,-1
108,Expense,Estonia,EST,2006,-1
108,Expense,Estonia,EST,2007,-1
108,Expense,Estonia,EST,2008,-1
108,Expense,Estonia,EST,2009,1650
108,Expense,Estonia,EST,2010,1541
108,Expense,Estonia,EST,2011,1765.7
108,Income,Estonia,EST,2000,4070.031904
108,Income,Estonia,EST,2001,4498.958704
108,Income,Estonia,EST,2002,5308.346961
108,Income,Estonia,EST,2003,7174.240792
108,Income,Estonia,EST,2004,8850.46785
108,Income,Estonia,EST,2005,10338.31726
108,Income,Estonia,EST,2006,12595.41484
108,Income,Estonia,EST,2007,16586.40796
108,Income,Estonia,EST,2008,18094.5474
108,Income,Estonia,EST,2009,14726.31391
108,Income,Estonia,EST,2010,14641.40314
108,Income,Estonia,EST,2011,17453.75376
108,Waste,Estonia,EST,2000,48
108,Waste,Estonia,EST,2001,34
108,Waste,Estonia,EST,2002,34
108,Waste,Estonia,EST,2003,46
108,Waste,Estonia,EST,2004,52
108,Waste,Estonia,EST,2005,46
108,Waste,Estonia,EST,2006,72
108,Waste,Estonia,EST,2007,72
108,Waste,Estonia,EST,2008,72
108,Waste,Estonia,EST,2009,74
108,Waste,Estonia,EST,2010,70
108,Waste,Estonia,EST,2011,88
94,Expense,Ethiopia,ETH,2000,-1
94,Expense,Ethiopia,ETH,2001,-1
94,Expense,Ethiopia,ETH,2002,-1
94,Expense,Ethiopia,ETH,2003,-1
94,Expense,Ethiopia,ETH,2004,-1
94,Expense,Ethiopia,ETH,2005,-1
94,Expense,Ethiopia,ETH,2006,-1
94,Expense,Ethiopia,ETH,2007,-1
94,Expense,Ethiopia,ETH,2008,-1
94,Expense,Ethiopia,ETH,2009,-1
94,Expense,Ethiopia,ETH,2010,-1
94,Expense,Ethiopia,ETH,2011,-1
94,Income,Ethiopia,ETH,2000,124.0509505
94,Income,Ethiopia,ETH,2001,120.3531152
94,Income,Ethiopia,ETH,2002,111.5311693
94,Income,Ethiopia,ETH,2003,119.0586588
94,Income,Ethiopia,ETH,2004,135.9763619
94,Income,Ethiopia,ETH,2005,161.8769539
94,Income,Ethiopia,ETH,2006,194.0779937
94,Income,Ethiopia,ETH,2007,243.6288455
94,Income,Ethiopia,ETH,2008,325.7949007
94,Income,Ethiopia,ETH,2009,380.264841
94,Income,Ethiopia,ETH,2010,341.8589562
94,Income,Ethiopia,ETH,2011,355.5889915
94,Waste,Ethiopia,ETH,2000,2245
94,Waste,Ethiopia,ETH,2001,2369
94,Waste,Ethiopia,ETH,2002,2490
94,Waste,Ethiopia,ETH,2003,2637
94,Waste,Ethiopia,ETH,2004,2692
94,Waste,Ethiopia,ETH,2005,2979
94,Waste,Ethiopia,ETH,2006,2999
94,Waste,Ethiopia,ETH,2007,3071
94,Waste,Ethiopia,ETH,2008,3204
94,Waste,Ethiopia,ETH,2009,3562
94,Waste,Ethiopia,ETH,2010,3883
94,Waste,Ethiopia,ETH,2011,4003
171,Expense,Faeroe Islands,FRO,2000,-1
171,Expense,Faeroe Islands,FRO,2001,-1
171,Expense,Faeroe Islands,FRO,2002,-1
171,Expense,Faeroe Islands,FRO,2003,-1
171,Expense,Faeroe Islands,FRO,2004,-1
171,Expense,Faeroe Islands,FRO,2005,-1
171,Expense,Faeroe Islands,FRO,2006,-1
171,Expense,Faeroe Islands,FRO,2007,-1
171,Expense,Faeroe Islands,FRO,2008,-1
171,Expense,Faeroe Islands,FRO,2009,-1
171,Expense,Faeroe Islands,FRO,2010,-1
171,Expense,Faeroe Islands,FRO,2011,-1
171,Income,Faeroe Islands,FRO,2000,22850.44296
171,Income,Faeroe Islands,FRO,2001,24566.06384
171,Income,Faeroe Islands,FRO,2002,26731.13714
171,Income,Faeroe Islands,FRO,2003,31098.09
171,Income,Faeroe Islands,FRO,2004,35008.16852
171,Income,Faeroe Islands,FRO,2005,35808.82986
171,Income,Faeroe Islands,FRO,2006,40617.30498
171,Income,Faeroe Islands,FRO,2007,46878.11546
171,Income,Faeroe Islands,FRO,2008,49625.47867
171,Income,Faeroe Islands,FRO,2009,46429.92063
171,Income,Faeroe Islands,FRO,2010,47381.52276
171,Income,Faeroe Islands,FRO,2011,50910.43405
171,Waste,Faeroe Islands,FRO,2000,-1
171,Waste,Faeroe Islands,FRO,2001,-1
171,Waste,Faeroe Islands,FRO,2002,-1
171,Waste,Faeroe Islands,FRO,2003,-1
171,Waste,Faeroe Islands,FRO,2004,-1
171,Waste,Faeroe Islands,FRO,2005,-1
171,Waste,Faeroe Islands,FRO,2006,-1
171,Waste,Faeroe Islands,FRO,2007,-1
171,Waste,Faeroe Islands,FRO,2008,-1
171,Waste,Faeroe Islands,FRO,2009,-1
171,Waste,Faeroe Islands,FRO,2010,-1
171,Waste,Faeroe Islands,FRO,2011,-1
163,Expense,Fiji,FJI,2000,-1
163,Expense,Fiji,FJI,2001,-1
163,Expense,Fiji,FJI,2002,-1
163,Expense,Fiji,FJI,2003,-1
163,Expense,Fiji,FJI,2004,-1
163,Expense,Fiji,FJI,2005,-1
163,Expense,Fiji,FJI,2006,-1
163,Expense,Fiji,FJI,2007,-1
163,Expense,Fiji,FJI,2008,-1
163,Expense,Fiji,FJI,2009,-1
163,Expense,Fiji,FJI,2010,-1
163,Expense,Fiji,FJI,2011,-1
163,Income,Fiji,FJI,2000,2076.013308
163,Income,Fiji,FJI,2001,2038.899241
163,Income,Fiji,FJI,2002,2259.055796
163,Income,Fiji,FJI,2003,2835.980917
163,Income,Fiji,FJI,2004,3332.91446
163,Income,Fiji,FJI,2005,3658.617477
163,Income,Fiji,FJI,2006,3750.034991
163,Income,Fiji,FJI,2007,4079.228842
163,Income,Fiji,FJI,2008,4178.321691
163,Income,Fiji,FJI,2009,3369.855205
163,Income,Fiji,FJI,2010,3651.958291
163,Income,Fiji,FJI,2011,4351.919334
163,Waste,Fiji,FJI,2000,20
163,Waste,Fiji,FJI,2001,20
163,Waste,Fiji,FJI,2002,20
163,Waste,Fiji,FJI,2003,20
163,Waste,Fiji,FJI,2004,24
163,Waste,Fiji,FJI,2005,26
163,Waste,Fiji,FJI,2006,24
163,Waste,Fiji,FJI,2007,26
163,Waste,Fiji,FJI,2008,26
163,Waste,Fiji,FJI,2009,20
163,Waste,Fiji,FJI,2010,24
163,Waste,Fiji,FJI,2011,24
41,Expense,Finland,FIN,2000,-1
41,Expense,Finland,FIN,2001,-1
41,Expense,Finland,FIN,2002,-1
41,Expense,Finland,FIN,2003,-1
41,Expense,Finland,FIN,2004,-1
41,Expense,Finland,FIN,2005,-1
41,Expense,Finland,FIN,2006,-1
41,Expense,Finland,FIN,2007,-1
41,Expense,Finland,FIN,2008,-1
41,Expense,Finland,FIN,2009,3037
41,Expense,Finland,FIN,2010,2869
41,Expense,Finland,FIN,2011,3170.8
41,Income,Finland,FIN,2000,24253.25042
41,Income,Finland,FIN,2001,24913.24452
41,Income,Finland,FIN,2002,26834.02625
41,Income,Finland,FIN,2003,32816.16088
41,Income,Finland,FIN,2004,37636.11173
41,Income,Finland,FIN,2005,38969.17163
41,Income,Finland,FIN,2006,41120.67651
41,Income,Finland,FIN,2007,48288.5491
41,Income,Finland,FIN,2008,53401.31487
41,Income,Finland,FIN,2009,47107.15571
41,Income,Finland,FIN,2010,46205.16601
41,Income,Finland,FIN,2011,50787.56498
41,Waste,Finland,FIN,2000,66
41,Waste,Finland,FIN,2001,66
41,Waste,Finland,FIN,2002,64
41,Waste,Finland,FIN,2003,68
41,Waste,Finland,FIN,2004,68
41,Waste,Finland,FIN,2005,70
41,Waste,Finland,FIN,2006,70
41,Waste,Finland,FIN,2007,74
41,Waste,Finland,FIN,2008,70
41,Waste,Finland,FIN,2009,74
41,Waste,Finland,FIN,2010,72
41,Waste,Finland,FIN,2011,80
5,Expense,France,FRA,2000,-1
5,Expense,France,FRA,2001,-1
5,Expense,France,FRA,2002,-1
5,Expense,France,FRA,2003,-1
5,Expense,France,FRA,2004,-1
5,Expense,France,FRA,2005,-1
5,Expense,France,FRA,2006,-1
5,Expense,France,FRA,2007,-1
5,Expense,France,FRA,2008,-1
5,Expense,France,FRA,2009,3185
5,Expense,France,FRA,2010,3076
5,Expense,France,FRA,2011,3182.5
5,Income,France,FRA,2000,22465.64184
5,Income,France,FRA,2001,22527.31775
5,Income,France,FRA,2002,24275.2426
5,Income,France,FRA,2003,29691.18158
5,Income,France,FRA,2004,33874.74255
5,Income,France,FRA,2005,34879.72633
5,Income,France,FRA,2006,36544.50853
5,Income,France,FRA,2007,41600.58397
5,Income,France,FRA,2008,45413.06571
5,Income,France,FRA,2009,41631.13141
5,Income,France,FRA,2010,40705.76623
5,Income,France,FRA,2011,43807.4759
5,Waste,France,FRA,2000,5720
5,Waste,France,FRA,2001,5826
5,Waste,France,FRA,2002,6254
5,Waste,France,FRA,2003,5614
5,Waste,France,FRA,2004,6358
5,Waste,France,FRA,2005,7212
5,Waste,France,FRA,2006,5680
5,Waste,France,FRA,2007,7228
5,Waste,France,FRA,2008,6448
5,Waste,France,FRA,2009,7792
5,Waste,France,FRA,2010,6598
5,Waste,France,FRA,2011,6752
113,Expense,Gabon,GAB,2000,-1
113,Expense,Gabon,GAB,2001,-1
113,Expense,Gabon,GAB,2002,-1
113,Expense,Gabon,GAB,2003,-1
113,Expense,Gabon,GAB,2004,-1
113,Expense,Gabon,GAB,2005,-1
113,Expense,Gabon,GAB,2006,-1
113,Expense,Gabon,GAB,2007,-1
113,Expense,Gabon,GAB,2008,-1
113,Expense,Gabon,GAB,2009,-1
113,Expense,Gabon,GAB,2010,-1
113,Expense,Gabon,GAB,2011,-1
113,Income,Gabon,GAB,2000,4115.036784
113,Income,Gabon,GAB,2001,3981.858786
113,Income,Gabon,GAB,2002,4119.154596
113,Income,Gabon,GAB,2003,4929.322637
113,Income,Gabon,GAB,2004,5755.959504
113,Income,Gabon,GAB,2005,6865.323497
113,Income,Gabon,GAB,2006,7206.968408
113,Income,Gabon,GAB,2007,8632.756951
113,Income,Gabon,GAB,2008,10523.27025
113,Income,Gabon,GAB,2009,8061.569276
113,Income,Gabon,GAB,2010,9312.049463
113,Income,Gabon,GAB,2011,11530.1472
113,Waste,Gabon,GAB,2000,386
113,Waste,Gabon,GAB,2001,378
113,Waste,Gabon,GAB,2002,386
113,Waste,Gabon,GAB,2003,382
113,Waste,Gabon,GAB,2004,384
113,Waste,Gabon,GAB,2005,384
113,Waste,Gabon,GAB,2006,390
113,Waste,Gabon,GAB,2007,388
113,Waste,Gabon,GAB,2008,388
113,Waste,Gabon,GAB,2009,396
113,Waste,Gabon,GAB,2010,406
113,Waste,Gabon,GAB,2011,410
185,Expense,"Gambia, The",GMB,2000,-1
185,Expense,"Gambia, The",GMB,2001,-1
185,Expense,"Gambia, The",GMB,2002,-1
185,Expense,"Gambia, The",GMB,2003,-1
185,Expense,"Gambia, The",GMB,2004,-1
185,Expense,"Gambia, The",GMB,2005,-1
185,Expense,"Gambia, The",GMB,2006,-1
185,Expense,"Gambia, The",GMB,2007,-1
185,Expense,"Gambia, The",GMB,2008,-1
185,Expense,"Gambia, The",GMB,2009,-1
185,Expense,"Gambia, The",GMB,2010,-1
185,Expense,"Gambia, The",GMB,2011,-1
185,Income,"Gambia, The",GMB,2000,637.1055215
185,Income,"Gambia, The",GMB,2001,542.5042831
185,Income,"Gambia, The",GMB,2002,442.186688
185,Income,"Gambia, The",GMB,2003,360.6773244
185,Income,"Gambia, The",GMB,2004,414.9810528
185,Income,"Gambia, The",GMB,2005,433.2915831
185,Income,"Gambia, The",GMB,2006,440.3139384
185,Income,"Gambia, The",GMB,2007,519.9547093
185,Income,"Gambia, The",GMB,2008,608.6464388
185,Income,"Gambia, The",GMB,2009,549.5395067
185,Income,"Gambia, The",GMB,2010,562.5681661
185,Income,"Gambia, The",GMB,2011,516.984255
185,Waste,"Gambia, The",GMB,2000,50
